user_id,book_id,rating
257,3581,3
257,1797,4
257,1135,3
257,4939,3
257,3020,4
257,614,3
257,301,3
257,6999,3
257,4983,3
257,284,3
257,1250,3
257,354,3
257,5700,4
257,8127,4
257,662,5
257,378,4
257,2097,5
257,180,4
257,1015,3
257,3085,4
257,5404,3
257,8,3
257,483,3
257,709,4
257,323,3
257,7810,4
257,35,3
257,162,3
257,872,3
257,887,1
257,718,2
176,2027,4
176,5244,4
176,2698,5
171,479,5
171,3482,5
238,8882,5
238,3590,5
238,213,4
77,8588,4
77,2257,5
77,529,3
77,7151,5
77,7639,2
77,5244,4
77,3764,4
77,597,4
77,1113,5
77,103,2
77,125,5
77,58,3
77,116,2
77,1135,2
77,4068,1
162,1825,4
162,490,5
162,1265,5
162,501,5
162,4027,4
162,321,4
162,386,3
162,8714,3
253,550,4
162,245,3
162,1742,4
253,1005,5
162,1038,4
162,2032,3
162,1639,1
162,461,1
162,604,2
162,1061,3
162,767,5
162,93,3
162,540,3
162,101,3
162,85,2
162,1552,1
162,50,3
162,278,3
162,356,1
263,6242,4
263,11,3
263,4772,5
263,5313,5
263,6148,1
263,3366,4
263,521,4
263,4025,5
263,2754,5
263,3198,5
263,2574,5
263,3280,5
263,2497,5
263,3982,5
162,102,2
263,8,5
162,969,2
263,4,5
263,26,2
263,13,5
263,101,5
263,471,3
263,76,5
263,171,5
263,65,5
263,33,3
263,55,4
263,58,5
263,32,5
263,115,5
263,60,4
263,35,3
263,495,5
263,45,5
162,863,5
162,120,4
162,1718,3
162,228,4
162,2544,2
162,42,1
162,3197,4
245,238,2
264,10,4
264,33,4
264,11,5
264,32,3
264,130,4
264,233,4
264,80,5
264,27,3
264,13,3
264,24,3
264,162,3
264,4862,3
264,478,2
264,653,3
264,592,4
264,35,3
264,8336,3
264,29,4
264,154,4
264,353,4
264,530,4
264,714,5
264,804,4
264,1885,4
264,248,5
264,6530,4
264,6417,4
264,6692,4
265,100,5
265,378,5
265,653,3
265,1796,2
265,3156,3
265,867,4
265,1928,4
265,33,4
265,115,5
265,60,4
265,70,4
265,150,5
257,63,3
257,1908,2
257,5101,4
257,1672,2
257,255,4
257,495,2
257,14,4
257,13,2
257,87,4
257,2709,3
257,60,5
246,1205,5
162,5,3
162,79,3
162,341,1
162,213,5
207,138,3
207,79,1
207,29,5
207,116,3
207,48,5
207,387,3
207,650,3
207,390,4
207,117,5
207,87,3
207,178,5
207,2023,4
207,1196,3
207,221,5
207,693,3
207,5211,4
207,1083,3
207,22,5
207,114,3
207,132,5
207,784,2
207,410,3
207,402,4
207,2468,3
207,1706,5
207,5394,3
207,11,3
207,1096,2
207,7372,3
207,7292,2
207,1035,2
207,356,3
207,873,3
207,1977,4
207,1225,3
207,1163,3
207,1289,3
207,1233,3
207,1827,3
207,1033,3
207,1549,3
207,1476,3
207,1774,3
207,1975,3
207,2425,4
207,3896,3
207,1495,4
207,2746,2
207,50,3
207,786,2
207,1383,3
207,2597,4
207,7468,3
207,357,4
207,213,4
264,935,5
264,375,4
63,172,3
63,709,4
63,162,4
155,765,3
264,1178,4
264,84,3
264,95,4
264,8455,3
264,1835,5
264,9473,4
264,85,3
264,133,5
264,5327,2
264,361,3
269,10,4
269,3237,4
269,408,5
269,115,3
269,4,4
269,76,3
269,60,3
269,919,4
269,11,3
248,895,3
248,22,4
228,743,5
228,493,3
101,8412,5
242,795,3
242,934,4
242,765,5
242,597,5
242,8538,5
274,597,5
274,160,4
274,1477,5
274,3708,4
274,561,4
274,217,4
274,265,4
274,121,5
271,150,5
274,840,4
274,173,5
274,637,5
274,1641,5
274,3127,5
274,1980,5
242,4640,4
274,48,5
274,72,4
274,272,5
274,557,3
242,1458,4
274,982,5
274,6496,4
274,211,3
274,33,4
28,6195,3
274,13,5
274,55,5
274,301,5
274,213,5
274,614,5
274,4939,5
274,1530,5
274,117,5
274,6615,5
274,718,5
274,3388,5
274,2314,5
274,230,5
274,10,5
274,76,5
242,6567,5
112,1068,4
242,8779,3
112,3370,4
242,7965,3
112,557,3
112,9111,5
242,95,4
242,1005,3
242,71,3
242,97,3
276,663,4
276,11,4
276,122,3
276,5101,4
276,701,5
242,576,5
242,3342,3
242,162,5
242,1624,3
242,5785,5
242,7812,3
278,3070,3
278,3025,3
124,92,4
124,1938,3
124,60,4
21,6160,4
21,483,2
21,2716,3
21,715,3
21,4068,4
21,311,3
242,1094,3
242,3585,3
21,95,3
21,8,3
21,278,3
21,35,4
21,1206,3
21,629,4
21,1663,3
21,2902,3
21,786,3
21,8455,3
21,8336,3
21,7499,4
21,878,4
21,114,4
21,29,3
21,125,4
21,714,4
21,42,3
21,26,3
21,315,2
21,6772,4
21,606,4
21,1847,4
21,8946,4
21,18,4
21,2,4
21,21,4
21,27,4
242,635,5
242,6070,3
242,1421,1
242,380,2
21,4197,4
242,5051,5
206,50,5
206,8080,4
206,198,5
206,335,5
21,3377,4
21,879,3
21,5865,3
247,424,4
21,6070,4
21,653,3
21,94,1
194,5076,4
18,2015,2
42,162,3
176,592,5
176,13,4
176,180,4
176,6160,5
176,109,5
176,5318,4
176,2097,3
176,8336,4
176,4862,5
176,1663,5
176,85,4
176,8455,4
77,709,3
21,699,3
21,706,3
21,3351,3
21,10,4
128,407,4
247,2129,4
283,57,5
247,4250,5
283,150,5
283,306,5
283,6285,5
247,1485,4
247,1176,5
283,238,4
283,1853,3
247,768,3
247,64,4
247,908,3
247,1149,3
247,616,3
247,2991,3
283,60,3
247,1685,4
247,625,4
247,5216,4
247,9102,4
247,4898,4
247,186,5
247,1501,3
247,700,2
247,2710,4
247,4971,3
247,2,4
247,24,4
247,21,4
247,27,3
247,18,4
247,23,2
247,646,4
247,5294,4
247,9533,4
247,3643,5
206,2809,5
285,1055,4
285,2624,3
285,5100,3
285,9758,4
285,5055,4
114,8882,5
78,718,2
78,80,2
276,941,4
276,83,5
276,4,5
276,879,4
276,66,2
276,233,4
276,26,3
276,13,3
276,10,5
276,35,5
276,19,4
276,155,4
276,161,4
276,5068,4
21,9858,4
21,160,2
21,3676,2
21,7639,4
256,3570,5
256,3349,5
256,2,3
256,23,4
256,18,4
256,24,5
256,21,3
256,27,5
256,270,4
256,1269,5
256,9217,4
256,26,4
256,9,4
256,1311,3
256,457,4
286,33,4
286,11,5
286,100,5
286,26,2
256,6064,5
286,4527,5
256,22,4
256,1083,3
286,212,4
286,1987,4
286,4639,2
256,5101,5
286,356,1
286,703,3
286,3237,4
286,860,2
286,4793,3
286,407,1
286,178,1
286,354,4
286,1386,4
286,1675,3
286,5930,5
286,3688,3
286,2644,3
286,237,5
286,609,4
286,578,4
286,1185,4
256,2601,3
286,3479,4
286,5568,2
286,3308,3
242,94,5
279,7106,5
279,6242,3
279,4016,3
131,4284,4
287,237,4
287,349,4
287,739,5
287,670,5
287,72,4
287,1123,5
287,556,3
287,818,2
287,1075,2
287,2513,5
287,168,3
287,1208,5
287,675,3
287,1248,5
287,488,4
287,1139,3
287,305,3
287,865,5
287,6559,5
287,6865,5
287,5999,5
131,1835,3
131,22,1
287,89,5
287,101,5
287,344,5
131,9858,4
131,8336,2
287,1923,5
287,372,5
131,116,4
131,1178,5
179,1283,5
179,45,4
179,57,4
203,1936,3
203,325,3
203,704,3
284,361,4
284,1117,5
284,3797,4
284,84,5
203,1573,2
289,7506,4
289,5232,5
289,1686,5
289,9195,4
289,6551,4
289,7170,4
289,3758,4
289,6002,4
289,4078,4
289,8832,4
289,189,4
289,7,4
220,2426,3
220,532,3
220,568,4
264,7639,5
264,1755,3
77,8079,5
155,7810,4
206,5627,5
243,779,5
243,71,3
243,1662,3
243,2741,3
243,436,4
243,160,3
243,113,4
243,855,5
243,736,5
243,5,3
243,28,2
243,94,5
243,35,2
243,653,4
243,5983,5
243,233,5
243,335,3
243,373,4
243,7266,4
256,75,4
256,1457,2
256,916,3
256,9554,3
256,76,3
243,213,3
243,8025,3
243,9991,4
243,733,4
243,410,2
243,530,5
243,9566,4
243,4483,5
243,378,4
243,734,4
243,1135,4
243,872,3
243,162,4
243,846,2
243,2172,2
243,116,3
243,83,3
243,361,3
243,2967,3
243,115,5
243,2284,2
287,9722,3
287,476,5
287,2089,2
287,7143,5
243,284,1
243,92,2
243,3590,4
243,523,2
243,820,4
243,8,1
174,5918,3
174,11,5
174,499,3
174,426,5
174,127,4
174,38,4
174,230,5
174,407,4
174,122,3
174,217,5
243,3156,4
243,6726,2
243,3708,4
207,287,3
207,255,4
207,426,4
136,9864,4
256,688,4
122,709,3
207,758,2
207,205,2
207,9006,3
296,5,3
296,4,5
296,2,3
296,24,3
296,21,3
296,27,3
296,26,1
296,13,4
296,18,3
296,14,3
296,58,5
296,1217,3
296,1633,2
296,2347,2
296,7,4
296,19,4
296,155,4
296,161,4
296,4286,2
296,222,3
296,588,3
296,2789,3
296,9852,2
296,8631,3
296,2411,5
296,3772,5
296,66,5
296,7357,4
296,311,3
296,43,3
296,270,3
296,63,3
296,42,5
296,116,3
296,1184,2
296,83,3
296,361,3
296,160,3
296,204,5
297,5,4
297,10,4
297,28,4
297,736,4
297,4614,3
297,121,5
297,489,5
256,65,2
296,840,3
296,3090,2
296,975,3
296,176,2
296,243,3
296,168,3
296,72,4
296,349,4
296,305,3
296,739,4
296,865,3
296,670,3
296,1123,2
296,578,3
296,556,3
296,553,4
296,1075,3
296,1139,3
296,1987,3
296,675,3
296,1248,3
296,4642,4
296,1208,2
296,23,3
296,22,3
296,131,4
70,8079,2
278,35,2
278,26,4
278,46,4
278,11,4
278,45,4
278,273,4
278,3406,2
296,9623,4
296,2523,4
184,4795,4
89,326,3
89,2729,5
215,570,4
215,7,5
215,189,5
215,43,5
215,350,4
215,155,5
215,102,5
215,301,4
215,633,3
215,126,4
215,60,4
215,19,5
215,95,4
215,289,4
215,997,5
298,663,4
298,173,5
298,508,4
298,54,3
298,284,4
298,1124,5
298,60,5
298,4055,5
298,2053,5
298,131,5
298,1393,1
298,4391,3
155,9473,1
155,1835,3
215,3028,3
215,75,3
215,1457,3
215,2129,4
215,3520,4
215,265,4
215,490,4
215,2897,4
21,3379,2
21,24,4
21,23,4
206,2897,3
206,4418,4
296,1561,4
296,274,5
296,731,4
296,1132,2
301,1420,4
174,35,5
174,64,5
174,115,5
174,5385,3
174,40,5
301,32,3
301,13,4
174,172,5
301,14,3
174,33,4
174,60,2
174,113,5
174,378,5
174,658,3
174,372,4
174,9,2
302,13,4
174,616,2
174,150,5
302,14,5
243,538,3
296,3128,3
296,699,3
296,2506,2
296,6223,3
296,7427,3
296,4560,4
296,8334,4
296,7089,3
296,8864,4
296,8837,3
174,741,4
296,559,4
174,22,5
174,111,5
28,60,3
28,26,2
215,2051,3
215,198,4
215,1714,4
215,118,4
215,1381,2
112,3708,4
112,5274,4
112,669,4
112,8295,4
112,5198,4
112,9623,5
112,94,4
112,9990,3
112,55,3
112,5192,4
112,3243,5
112,2145,4
112,2616,5
112,400,4
112,5630,4
112,3613,4
215,8035,3
66,855,3
66,7755,2
66,1624,2
247,1161,3
247,8840,3
247,531,3
247,793,5
247,6505,4
247,219,5
247,1184,3
247,28,4
247,71,4
247,48,3
247,1785,2
247,125,5
247,436,3
247,117,5
247,829,5
247,4510,3
247,4238,5
247,8801,5
185,3675,4
207,15,3
207,1916,3
207,1825,4
207,1590,3
207,5114,4
207,4236,4
207,1497,3
206,1074,4
206,943,5
206,1503,4
206,2274,5
206,3600,5
206,372,4
311,522,5
223,354,4
223,426,3
299,18,3
300,786,3
300,85,4
300,43,3
300,662,4
110,635,3
110,154,4
110,714,3
215,282,4
215,3758,4
215,6002,4
215,6973,4
215,7170,4
215,6551,4
215,205,4
215,696,4
215,898,3
215,6665,3
215,2701,1
300,148,3
300,820,4
300,6364,2
210,1031,5
210,629,3
300,478,3
210,323,5
210,872,5
300,8456,3
210,5,5
210,5730,4
210,653,3
300,5374,3
300,4531,3
300,1663,2
300,5198,4
300,9123,4
210,498,5
300,6921,1
300,1135,3
300,5,3
299,436,5
210,162,5
210,10,3
210,483,5
210,94,5
210,32,5
210,33,4
210,2846,5
210,43,5
210,2926,4
210,7444,5
210,3377,5
210,1432,5
317,168,5
318,335,2
318,158,4
318,1258,3
318,2620,5
318,2741,3
318,1938,4
318,2123,2
303,374,5
303,1460,5
303,4079,5
303,316,5
303,709,3
303,8,5
303,483,4
303,1005,4
303,9579,3
303,3092,2
303,6895,4
303,495,5
303,3597,4
303,45,4
303,1096,3
303,211,3
303,127,4
303,2320,3
319,219,5
319,1797,4
319,371,5
319,162,4
319,400,5
215,4118,3
215,2679,2
215,436,4
215,1675,3
215,4793,3
215,407,4
215,4237,2
131,42,4
63,669,4
159,606,3
159,1847,4
159,9936,3
159,8152,3
159,125,5
159,2716,5
159,635,3
159,6160,4
159,13,4
243,3123,2
320,1528,4
320,3174,5
320,2825,5
320,3601,4
320,6492,5
320,7124,5
320,5287,5
320,167,4
320,322,5
320,666,5
320,377,4
320,282,4
320,283,5
320,8035,5
135,502,5
135,1096,3
191,179,3
207,8290,3
253,9966,3
253,45,5
238,233,3
238,323,1
38,935,2
278,417,4
203,768,4
203,596,3
203,5517,3
203,122,4
203,4317,3
203,18,5
203,1155,3
325,111,3
325,743,3
325,38,5
325,1957,3
325,258,4
325,457,3
325,11,4
325,26,4
324,1075,4
324,1139,4
324,1589,4
324,1423,4
324,725,4
324,1208,4
324,675,4
324,806,4
324,122,4
324,2192,4
324,2028,4
324,4317,3
324,1498,4
324,9432,5
324,1938,4
324,1725,4
324,116,4
324,94,2
324,233,5
324,264,4
324,401,4
324,7251,4
324,959,4
324,1214,4
324,1783,4
324,4106,4
324,1204,3
324,298,4
324,547,3
324,1878,3
324,699,4
324,706,4
324,63,4
324,43,4
324,361,4
324,590,3
324,3552,4
324,2732,4
324,498,2
324,879,4
324,2052,4
324,9554,4
324,6880,3
324,1432,4
324,3949,4
324,772,4
324,4330,4
320,5175,5
320,3019,5
320,2289,5
320,9270,4
320,7934,4
320,2954,5
319,829,3
319,701,3
319,301,5
299,6857,5
300,709,4
300,669,4
300,35,4
300,653,4
300,13,3
324,90,5
324,1584,4
324,6481,4
324,117,4
324,497,4
324,4277,4
301,1332,4
324,339,4
324,798,4
324,157,5
324,3047,4
324,364,4
324,358,5
324,251,4
324,5265,4
324,9803,4
324,9045,4
324,9070,5
324,1685,4
324,1149,4
324,9,4
324,905,5
324,1922,4
324,2213,4
324,1578,4
324,1719,4
324,2862,4
324,4387,4
324,4713,4
324,7123,4
324,1709,4
324,3513,4
324,2657,4
324,7080,4
324,3806,4
324,4795,4
324,851,4
324,3375,4
324,2740,4
324,3182,4
324,1801,4
324,3137,4
324,1918,4
324,4608,4
324,4101,4
324,4190,5
324,8275,5
324,9103,4
324,7238,4
324,7,4
324,1714,4
324,2938,4
324,3998,4
324,1711,4
324,249,5
28,3250,3
28,7379,4
28,1380,5
28,353,5
28,574,4
28,1421,5
28,115,3
28,57,4
28,5,3
322,9045,4
322,9803,4
322,5265,4
322,251,4
322,358,5
322,364,4
322,3047,4
322,157,5
322,798,4
322,339,4
324,3255,4
324,2415,4
324,390,4
322,233,3
324,576,4
324,71,4
324,597,4
322,9722,2
324,730,4
324,323,5
324,646,4
324,3720,4
324,560,4
324,173,5
322,516,5
324,609,3
324,92,5
324,383,4
324,4592,4
324,129,4
322,2051,4
322,1238,3
322,1319,3
322,102,4
322,2240,3
322,1707,5
322,1649,3
311,5734,5
247,948,4
247,2257,4
258,40,3
258,1936,5
258,3979,3
258,6299,3
258,2128,4
258,1145,3
258,3546,3
258,136,4
258,60,5
258,306,5
258,304,5
258,173,3
258,35,4
258,119,5
258,1552,4
258,186,5
258,1537,5
258,476,4
258,127,5
258,287,3
258,587,3
258,1859,5
324,102,5
323,27,5
66,778,4
66,109,3
66,5198,3
299,934,5
66,8792,2
22,8142,3
22,6013,4
330,653,2
330,1555,3
330,55,4
330,35,4
330,2931,3
330,977,4
330,94,3
322,7254,4
322,3016,3
322,3011,3
322,1748,3
322,777,3
322,461,3
322,5349,4
322,401,4
322,57,3
215,461,4
215,304,2
215,1133,3
215,270,4
215,994,4
215,1656,4
215,8053,4
215,5833,4
215,375,4
215,935,3
215,288,4
215,628,3
215,2242,4
28,264,5
237,9300,2
322,709,4
332,119,4
332,883,3
332,572,4
322,8504,3
322,8760,3
322,3916,4
322,3699,4
322,1580,3
322,606,2
322,2339,4
300,4475,4
300,590,3
300,6772,4
300,80,4
300,3913,4
38,9754,4
332,3837,4
332,3338,5
332,3650,5
332,100,5
332,1752,3
322,3595,4
332,45,5
322,2181,4
322,1573,3
332,24,4
332,115,3
332,1161,4
332,283,5
338,1299,5
338,383,4
338,11,5
338,658,4
233,3595,2
338,179,3
233,529,3
233,180,3
338,2252,2
233,15,2
233,133,3
233,3284,3
338,408,2
338,101,4
338,344,2
233,1586,2
338,372,2
338,117,5
233,1639,3
233,1590,3
233,560,1
233,773,3
233,826,3
340,8801,5
312,7686,5
312,44,4
312,289,5
312,994,5
312,335,5
312,158,5
312,1327,5
312,37,5
340,4238,4
155,80,2
155,2082,5
25,709,4
340,499,5
340,5238,4
340,2806,3
340,35,4
340,45,3
155,529,2
340,398,5
340,4,5
21,14,3
68,2339,3
68,8,3
68,9858,3
68,629,3
68,1506,2
68,2902,2
68,1663,2
68,6160,2
68,10,2
68,8882,3
68,50,3
68,278,3
68,5327,3
68,1410,2
68,6684,2
68,9469,2
68,4728,2
68,489,3
68,653,3
131,472,1
131,887,1
304,85,3
344,249,5
344,344,5
344,101,5
344,65,5
344,372,4
344,943,5
344,1923,5
344,2579,5
344,4,5
344,13,4
264,161,4
264,19,4
264,155,4
264,485,3
264,635,2
304,699,2
304,315,4
304,1561,4
264,8946,5
264,639,3
264,148,4
264,257,3
304,2302,4
264,1131,3
264,1996,3
304,395,3
264,3398,2
304,103,4
264,878,4
304,177,4
220,375,3
304,66,5
304,172,3
304,498,3
304,361,4
304,7022,3
304,8456,4
345,2087,2
345,1421,3
345,2193,3
345,570,4
345,903,1
345,65,4
345,1676,3
345,297,3
345,2025,5
270,2025,2
270,1503,2
345,733,4
345,3837,4
345,6675,4
345,119,3
345,1145,3
345,3472,3
345,6863,3
345,701,3
345,1084,4
345,1386,3
345,8457,3
345,3293,4
345,2124,5
345,66,3
345,9759,2
345,496,4
345,137,3
345,5969,3
345,7572,2
345,9639,2
345,409,4
345,1796,1
345,58,5
345,3504,2
345,57,3
345,2425,3
345,3896,4
345,3597,5
345,1096,4
345,372,5
345,344,5
345,101,4
345,943,4
345,176,3
345,243,3
345,1123,3
345,675,2
345,72,5
345,305,2
345,237,4
345,670,4
345,11,5
345,145,3
345,170,3
345,560,4
345,531,2
345,646,4
345,1954,3
345,7205,3
345,47,3
345,46,3
345,4510,2
345,115,4
345,484,5
345,196,5
345,5385,3
345,7970,4
345,773,3
345,38,4
345,207,2
345,546,4
345,173,3
345,121,2
345,6644,2
345,951,4
345,1124,3
345,289,5
345,113,3
345,14,3
324,2181,4
324,3595,4
345,150,5
324,461,3
324,3011,3
324,2240,3
345,111,3
345,4,4
345,55,2
345,32,4
345,60,4
345,35,4
345,28,5
345,94,4
345,100,2
345,405,3
345,225,5
345,3979,4
345,1272,3
345,238,3
345,271,4
345,8416,3
345,3250,4
175,1642,5
175,354,4
175,763,3
175,2508,3
175,6389,2
175,6934,3
175,5629,5
175,941,3
175,701,4
175,1084,4
175,1664,4
175,3210,5
175,5392,4
175,8023,3
175,101,5
175,344,3
175,372,4
175,943,4
175,916,4
270,23,3
175,115,4
175,171,4
175,451,3
175,230,4
270,9078,2
175,471,3
175,76,3
175,10,5
175,9049,4
175,899,3
175,1509,4
175,1566,5
270,278,4
270,3519,5
214,718,5
332,653,2
319,401,3
319,410,3
319,130,3
319,264,3
319,3764,5
319,225,4
319,1519,4
319,442,5
319,1142,4
319,1283,5
319,9790,4
319,3795,4
319,1937,4
319,5229,4
319,595,3
319,325,3
319,43,3
319,8788,3
319,937,5
319,80,5
319,546,4
319,103,4
319,3642,3
319,461,3
319,468,3
319,54,5
319,70,5
319,492,4
319,760,3
319,1646,3
319,1213,3
319,838,3
319,48,5
319,173,5
319,213,5
319,89,3
319,160,3
131,270,3
175,782,4
319,1476,4
131,162,4
319,1549,4
319,42,5
319,138,3
319,3002,3
319,1186,3
319,974,4
319,2047,3
319,2406,3
319,2965,3
319,3407,2
319,496,4
319,180,5
319,530,4
319,117,5
319,1530,5
319,1196,4
319,722,2
319,1023,2
319,1119,2
319,1362,3
319,1278,2
319,510,3
319,1249,2
319,330,3
319,1525,1
319,528,3
319,949,2
319,87,3
319,4016,4
319,1088,4
319,456,3
347,8,4
347,4,5
347,26,2
347,101,4
347,14,3
347,55,4
347,238,2
347,161,4
347,155,4
338,476,4
338,323,5
347,4672,4
338,2926,4
270,8055,4
347,2097,4
347,180,5
338,36,5
338,33,4
347,1015,3
338,150,5
338,820,5
270,6454,2
347,162,5
347,2024,3
338,374,4
347,194,3
347,3755,3
347,9995,4
347,138,4
347,4592,3
347,478,4
270,4079,4
338,8,4
338,483,5
338,709,5
270,2197,4
347,5524,3
270,559,3
65,160,4
65,130,5
347,3986,4
65,1364,4
65,28,5
65,87,4
65,36,5
65,154,3
65,125,4
65,29,3
65,264,4
65,1055,5
65,4468,5
65,2440,5
347,7916,3
347,271,3
65,162,5
347,872,3
347,65,4
347,405,3
347,1704,4
347,2098,3
319,413,4
347,344,3
347,7372,4
319,8750,3
319,8132,3
319,620,4
270,7187,4
270,1042,4
270,663,4
319,113,5
322,9006,3
351,943,5
351,44,1
319,126,5
351,397,4
351,3590,5
242,40,5
319,101,5
319,45,5
298,323,4
298,68,1
319,93,4
319,2959,3
319,2623,3
319,3648,3
319,2783,3
319,3177,3
319,3244,3
319,3663,3
319,4194,3
319,3536,3
298,306,2
242,2465,4
319,1528,4
319,2825,4
319,3174,4
319,3601,4
319,4571,4
319,3595,5
242,3048,2
319,1329,5
242,148,4
242,4999,4
296,289,4
296,545,4
296,6139,3
332,8681,4
332,516,4
332,2903,4
319,5301,4
296,265,4
332,1892,4
276,171,4
276,317,4
276,301,3
352,2,5
352,24,5
352,21,5
352,27,5
352,18,5
352,23,5
352,1155,3
352,217,4
352,378,4
340,78,4
352,436,4
352,325,5
352,100,4
352,22,4
352,38,5
340,196,4
352,937,5
340,629,3
352,122,3
206,1265,5
289,110,5
322,661,4
322,7372,4
322,608,4
322,9647,3
187,53,4
322,626,4
187,236,5
187,64,3
187,118,5
187,43,5
187,344,5
187,410,3
187,483,4
187,4,3
187,688,5
187,60,5
187,28,4
187,11,5
187,80,5
187,323,2
187,662,3
187,36,5
187,45,3
187,59,4
187,15,5
187,211,5
187,916,2
187,122,4
187,682,4
322,863,4
322,728,3
322,296,3
322,2597,4
322,1383,4
322,2032,3
322,1454,4
322,1447,3
322,1913,3
322,5667,3
340,1315,4
340,2540,3
340,4494,4
340,5181,4
340,5173,3
340,4574,4
340,3055,5
340,5923,5
340,5935,4
340,114,4
340,5120,5
300,7169,3
340,5906,4
340,766,4
340,32,3
340,4009,3
340,3979,1
340,315,1
340,2760,2
340,282,2
340,1430,3
340,2075,4
340,6121,5
340,5517,4
340,2278,2
340,2229,2
340,3106,3
340,8160,4
340,4106,3
340,5973,4
340,211,2
340,1586,3
340,6787,3
340,3090,5
342,457,3
131,662,3
131,114,2
131,5730,5
131,8946,5
131,6772,5
131,94,3
238,1084,4
238,131,4
304,6772,4
304,8946,5
304,270,3
304,6921,3
304,1996,3
304,529,3
270,288,3
270,102,4
270,103,4
9,217,3
9,186,1
9,766,3
42,709,5
9,178,4
270,994,4
270,1656,4
270,5658,4
270,8053,4
270,767,3
319,4806,3
356,5232,4
356,5160,3
356,9157,3
356,6330,3
356,4553,3
356,6472,3
356,1686,4
356,4799,3
356,5203,3
356,1519,4
270,576,4
356,372,4
356,101,5
356,344,5
356,1923,4
356,3138,5
356,958,5
356,740,5
270,606,2
270,879,3
270,1847,2
270,1099,3
344,211,4
344,127,5
344,1312,4
344,1005,4
344,60,4
344,3092,5
352,115,4
344,495,4
344,3598,5
344,1392,4
352,45,4
344,4672,4
352,9650,4
344,100,4
344,405,5
344,2172,4
344,1704,4
352,461,5
344,297,5
344,3068,4
344,7338,4
344,1676,4
344,1074,5
344,5330,4
344,3202,4
344,3600,4
344,2098,4
344,2552,4
344,4517,4
344,3133,4
344,1421,4
344,570,4
344,3476,4
344,1444,5
344,6320,4
344,1318,5
344,4055,5
344,3412,4
344,9961,4
344,6283,4
344,8975,3
344,6840,4
344,373,4
344,68,4
344,1239,4
344,19,5
344,155,5
344,161,5
344,7,4
344,1019,5
344,48,4
344,637,4
344,117,3
344,8,4
344,317,4
344,3808,5
344,512,4
344,6664,4
344,14,4
344,2869,5
344,3520,5
344,2865,5
344,1315,4
344,426,2
344,119,4
357,495,5
357,3092,4
270,738,4
242,901,3
242,3457,4
242,186,3
242,1501,3
286,3791,4
286,3205,3
286,967,3
286,526,1
286,925,3
286,739,4
286,1544,1
286,1075,3
286,2288,3
286,612,2
286,818,1
286,1317,3
286,4938,3
286,1589,3
286,1261,3
286,1806,2
286,6299,3
286,675,3
286,1208,3
286,2155,1
286,4387,3
286,2368,1
286,911,2
286,986,2
357,13,5
357,14,5
357,2584,5
357,879,4
357,48,4
357,55,5
357,196,4
357,1586,4
357,1218,5
357,1925,5
357,5673,3
357,4342,4
357,100,3
296,795,5
296,75,4
296,4277,3
296,4535,3
296,497,4
296,464,5
69,101,4
69,516,5
69,94,5
357,219,5
357,362,4
357,493,4
357,1106,4
357,2781,4
357,3061,4
357,3795,4
357,1937,4
357,5229,4
357,8859,4
69,550,5
69,115,4
357,6727,3
357,8,3
357,5,4
357,58,4
357,71,2
357,7,5
357,161,5
357,19,5
357,155,5
357,611,5
69,658,4
357,4976,5
69,6917,4
69,6844,5
59,66,4
69,7462,3
69,3598,3
69,1392,5
322,6535,4
59,4862,3
69,2910,2
69,194,5
69,495,4
69,3560,5
69,45,4
69,8404,5
322,618,4
322,1057,3
322,3557,4
322,963,3
322,123,3
322,281,3
322,833,3
361,6746,5
361,982,3
361,6496,2
361,658,1
361,2231,5
361,953,4
361,1053,5
361,936,4
361,237,4
361,1288,5
361,806,4
361,911,3
361,9923,5
361,243,3
361,612,4
361,675,2
361,72,5
361,865,2
361,168,5
361,1123,2
361,5903,1
361,488,5
361,305,2
361,967,3
361,1987,5
361,705,3
361,205,4
361,696,2
361,898,5
361,1217,3
361,1633,5
361,1533,3
361,2347,2
361,1993,5
361,6665,4
361,3340,3
361,3477,2
361,2604,4
361,3128,5
361,7260,5
361,4579,3
361,5290,3
361,8269,1
361,1096,4
361,731,2
361,1411,3
361,3428,4
361,1503,5
361,5051,3
361,883,2
362,23,4
362,18,4
362,24,4
362,21,4
362,27,4
362,25,4
362,115,5
362,4106,4
362,4,5
362,26,1
362,14,4
362,58,5
362,212,3
362,100,5
362,148,3
362,258,2
362,919,3
362,1365,4
362,178,5
362,1797,4
362,362,4
362,219,5
304,311,4
299,6629,3
304,639,2
304,158,5
304,958,3
304,93,3
304,80,4
304,42,3
304,4068,3
299,715,3
299,48,2
299,1727,4
299,693,5
299,487,5
131,4071,4
131,9473,2
131,130,1
300,4974,5
270,5122,4
270,2703,4
270,4078,3
243,9204,4
363,132,3
363,44,3
363,1145,1
363,5667,3
246,1239,4
243,895,3
361,265,5
361,4,4
361,5840,3
361,1214,3
361,1135,5
361,456,5
361,2380,3
361,1186,4
361,248,2
361,2671,4
175,35,4
175,948,4
175,476,4
175,325,5
175,2089,3
363,238,3
363,1547,2
175,180,4
175,410,4
175,2145,4
175,138,3
9,78,2
9,6777,3
311,3071,3
175,94,3
175,669,4
347,130,5
347,264,3
347,718,3
347,887,4
347,225,4
347,284,4
347,1571,3
357,173,2
347,1955,3
